name,url
West Philly Coalition for Neighborhood Schools,http://westphillyschools.org/feed/
More Than The Curve,http://morethanthecurve.com/feed/
"Tookany/Tacony-Frankford Watershed Partnership, Inc.",http://ttfwatershed.org/feed/
Weavers Way ,http://new.weaversway.coop/rss.xml
The Triangle,http://thetriangle.org/feed/
Asociación Puertorriqueños en Marcha,http://www.apmphila.org/welcome.html
City of Philadelphia Department of Commerce,https://www.facebook.com/PHLCommerce
World Cafe Live,https://www.facebook.com/worldcafelive/
Mt. Airy Learning Tree,https://www.facebook.com/mtairylearningtree/
The West Oak Lane Jazz and Arts Festival,https://www.facebook.com/The-West-Oak-Lane-Jazz-and-Arts-Festival-177827955571543/
Business Association of West Parkside,https://www.facebook.com/bawpphilly/
Centennial Parkside CDC,https://www.facebook.com/centennypark/
West Torresdale Civic Association,https://www.facebook.com/westtorresdalecivicassociation/
Whitman Branch (Free Library of Philadelphia),https://www.facebook.com/WhitmanLibrary/
Urban Tree Connection,https://www.facebook.com/urbantreeconnection
Philadelphia Corporation for Aging,https://www.facebook.com/PCACares.org
Phoenix Community Park and Gardens,https://www.facebook.com/FriendsOfPCPG/timeline
BuildaBridge,https://www.facebook.com/HeyBuildaBridge
Glen Foerd on the Delaware,https://www.facebook.com/glenfoerd
Morris Arboretum of the University of Pennsylvania,https://www.facebook.com/morrisarboretum?fref=photo
Lillian Marrero Branch Library,https://www.facebook.com/lillianmarrerobranch?fref=nf
Walnut Street West Library (Free Library of Philadelphia),https://www.facebook.com/FLPWalnutStreetWest?fref=photo
Friends of Pennypack Park,https://www.facebook.com/FriendsOfPennypack/
Whitman Council Page,https://www.facebook.com/WhitmanCouncilinc/
East Falls Forward,https://www.facebook.com/EastFallsForward/
Friends of Mifflin School,https://www.facebook.com/FriendsOfMifflin/
Roxborough Dog Park,https://www.facebook.com/RoxboroughDogPark/
Point Breeze Dog Park,https://www.facebook.com/Point-Breeze-Dog-Park-1435165850142318/
Philadelphia's Office of Sustainability,https://www.facebook.com/greenworksphila/
Philadelphia Mayor's Office of Education,https://www.facebook.com/PHLMOE/
Fishtown Community Branch,https://www.facebook.com/pages/Fishtown-Community-Branch/120759407984313
Quintessence Theatre Group,https://www.facebook.com/QuintessenceTheatre
The Hacktory,https://www.facebook.com/TheHacktory
Wissahickon Interested Citizens Association,https://www.facebook.com/wissahickoninterestedcitizensassociation/
Reading Terminal Market,https://www.facebook.com/readingterminalmarket/
Union Transfer,https://www.facebook.com/UnionTransfer/
Falls of Schuylkill Branch Library (Free Library of Philadelphia),https://www.facebook.com/FLPFallsofSchuylkill?fref=nf
Dress for Success Philadelphia,http://www.dressforsuccess.org/affiliate.aspx?sisid=169&pageid=1
East Falls Community Council,https://www.facebook.com/EastFallsCC/
Philly We Rise,https://www.facebook.com/phillywerise/
East Falls Farmers Market,https://www.facebook.com/East-Falls-Farmers-Market-Philadelphia-168676210327775/
Roxborough Development Corporation,https://www.facebook.com/pages/Roxborough-Development-Corporation/299910456372
East Falls Dog Park,https://www.facebook.com/EastFallsDogPark/
Philadelphia Trans Health Conference,https://www.facebook.com/PhillyTHC/
Sustainable Business Network,https://www.facebook.com/SBNphilly/
City of Philadelphia Jobs,https://www.facebook.com/CityofPhiladelphiaJOBS/
R5 Productions,"http://www.ticketfly.com/api/events/justAnnounced.rss?venueId=127,%201829,%208809,%207537,%207549,10461"
Generosity.org,http://generosity.org/philly/feed
The Resource Exchange,http://www.theresourceexchange.org/feed/
Frugal Philly Mom,https://www.facebook.com/FrugalPhillyMom/
Joseph E. Coleman Northwest Regional Library,https://www.facebook.com/pages/Joseph-E-Coleman-Northwest-Regional-Library/263563728799?sk=timeline
Philly Tutors,https://www.facebook.com/phillytutors/
Girl Develop It Philly,https://www.facebook.com/gdiphilly/
Food Fit Philly,https://www.facebook.com/foodfitphilly/
Parks on Tap,https://www.facebook.com/parksontap/
Greater Philadelphia Hispanic Chamber of Commerce ,https://www.facebook.com/phlhispanicchamber/
The Philadelphia Bar Foundation,https://www.facebook.com/ThePhiladelphiaBarFoundation/
"Philbrick Hall at Parkway Central, Free Library of Philadelphia",https://www.facebook.com/PhilbrickHall
Philadelphia Folklore Project,https://www.facebook.com/philafolklore/
Mazzoni Center,https://www.facebook.com/MazzoniCenter
Variety Children's Charity,https://www.facebook.com/VarietyPhiladelphia?ref=br_tf
South Philly String Band,https://www.facebook.com/southphillystringband/
Welcoming Center for New Pennsylvanians,https://www.facebook.com/welcomingcenterfornewpennsylvanians
Women Organized Against Rape (WOAR),https://www.facebook.com/woarinc
